,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
84,FavreMaude,"perdre du poids , arrêter de fumer, stress, fatigue- insomnie, angoisse.  1 séance d'hypnose peut réellement changer votre existence","Genève, Suisse",113,103,249,0,"#arreterdefumer #stopsmoking #stopsmokingstartvaping 

‼️en 1 séance? Oui c’est possible ⁉️

🚭
🚭
🚭… https://t.co/QtCT2auVaG","['arreterdefumer', 'stopsmoking', 'stopsmokingstartvaping']"
85,IvanBres,Everything and nothing,Mars duh,1501,392,22340,0,#vapingmatters #vapril #stopsmoking #vaping #vape https://t.co/JQqVcDgVei,"['vapingmatters', 'vapril', 'stopsmoking', 'vaping', 'vape']"
86,Shelley42021367,Hooray for Biden/Harris! Protect Voting Rights.Stop the lunacy in GOP.  #Resist.,"Texas, USA",170,48,1232,0,@boogie_boot You can turn those 3 weeks into 3 months. Proud of you! #StopSmoking,['StopSmoking']
87,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,The font on my #edit looks like Marlboro cigarette companies type font... wait wasn't I just talking about that.… https://t.co/LCKamRvHBn,['edit']
88,Talkmoresports,"The podcast and network that is striving to bring fans of action and chivalry together. We talk sports, technology, health and innovation. 🇺🇲ENG
#RIPDMX",Kansás Cìty,1034,1082,5611,1,The font on my #edit looks like Marlboro cigarette companies type font... wait wasn't I just talking about that.… https://t.co/LCKamRvHBn,['edit']
89,jtaylo191,,,87,8,291,0,"I am not a smoker and never will be. I noticed the price of cigarettes just went up in DC to $11.

#stopsmoking",['stopsmoking']
90,Apophis27,MMO Gaming and recent Vape Addict. Currently addicted to shiny mechanical tube mods.,,21,34,414,0,#vapingmatters #vapril #stopsmoking #vaping #vape https://t.co/JQqVcDgVei,"['vapingmatters', 'vapril', 'stopsmoking', 'vaping', 'vape']"
91,TheDevilVaper,"Independent & Award Winning Vape Reviewer
12.9k YouTube Subscribers","England, UK",432,8786,23448,0,#vapingmatters #vapril #stopsmoking #vaping #vape https://t.co/JQqVcDgVei,"['vapingmatters', 'vapril', 'stopsmoking', 'vaping', 'vape']"
92,MF_Vape,"Independent Vape Reviewer 4.7K+ subs | 3rd place - Best UK YouTube Channel Ecig Click Awards 2020
http://youtube.com/mfvape","England, United Kingdom",272,1759,4691,3,#vapingmatters #vapril #stopsmoking #vaping #vape https://t.co/JQqVcDgVei,"['vapingmatters', 'vapril', 'stopsmoking', 'vaping', 'vape']"
93,berkssmokefree,"Smokefreelife Berkshire is a free smoking cessation service offering support that really works!
Give us a call on 0118 449 2026",Berkshire,462,409,2203,0,"I've been developed by @Solutions4H , the UK’s leading provider of #stopsmoking services. Drawing on the advice and… https://t.co/3ZvBHwhqh9",['stopsmoking']
94,bestoffersuper,"BEST products 
#Health & #Beauty #Weightloss #Bodybuilding #Adult #Men's #Health #Woman #Ordernow #products #bestoffers #Buy #Europe #US #Buynow #Online",,876,51,1018,0,"NICOTINE FREE -Quit smoking
Start a new life–without bad smell, exhausting cough, breathlessness and…thin wallet!… https://t.co/4lOqON7FDl",[]
95,NAVYfit,"Official Twitter for Royal Navy Sport, Adventurous Training, Health & Wellbeing and Physical Education.
There's fit, and then there's NAVYfit.","Portsmouth, England",419,3420,4139,0,#OneYou @NHSuk #NHS #stopsmoking #smoking #NAVYfit @RoyalNavy #RoyalNavy @RoyalMarines  #RoyalMarines @RNReserve… https://t.co/FrhhZlswAO,"['OneYou', 'NHS', 'stopsmoking', 'smoking', 'NAVYfit', 'RoyalNavy', 'RoyalMarines']"
96,bestoffersuper,"BEST products 
#Health & #Beauty #Weightloss #Bodybuilding #Adult #Men's #Health #Woman #Ordernow #products #bestoffers #Buy #Europe #US #Buynow #Online",,876,51,1018,0,"NICOTINE FREE - Quit smoking
Start a new life – without bad smell, exhausting cough, breathlessness and… thin walle… https://t.co/DxDTkDlcub",[]
97,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"The #Hypnosis Expert ~ Author of “How To Stop Smoking Easily” 

One to one #Hypnotherapy sessions to help YOU… https://t.co/eqJOlIDmy6","['Hypnosis', 'Hypnotherapy']"
98,hypnosis_expert,"Hypnosis Expert, As seen on TV. Author, and 30 years of bodybuilding still loving the gym!",Luton & Elstree,1092,1546,3448,1,"The #Hypnosis Expert ~ Author of “How To Stop Smoking Easily” 

One to one #Hypnotherapy sessions to help YOU… https://t.co/eqJOlIDmy6","['Hypnosis', 'Hypnotherapy']"
99,H_A_NICHI,"The NICHI project uses a community development approach, to address H&SWB issues & reduce health inequalities to develop healthy, sustainable communities.",Northern Locality Area,2053,585,616,0,"Do you want to quit smoking?  For
information on the support available visit https://t.co/bxOY8U9AgA
#stopsmoking… https://t.co/YrbqqLjInS",['stopsmoking']
100,QuitMidWest,"Free HSE Stop Smoking Support Service for people living in the Mid West (Clare, Limerick & North Tipperary) Call 065 6865841 to speak to one of the team today!",Mid West Region CHO3,74,41,75,0,If you would like to know more about the short and long term benefits of stopping smoking contact your local… https://t.co/dztK3fM3t8,[]
101,kwitapp,"💚 Your new smoke-free life begins now!
🏆 Benevolence and success are the order of the day
🧑‍⚕️ Based on scientific methods
📱 More than 1,9M downloads",France,108,1165,17816,0,"Quoi de mieux qu’une citation de Walt Disney en guise de Monday motivation ? 🌟

#kwitapp #arreterdefumer… https://t.co/TjPRKq4c9s","['kwitapp', 'arreterdefumer']"
102,CaramelParsley,"Tweets about a journey to a simpler lifestyle. Health, organic gardening, our environment and home.","Vancouver, BC",146,397,10539,0,"#Health &amp; #Wellbeing: ""Simple Lifestyle Changes to help you become Healthier"" &amp; to get you started #1 Say NO to… https://t.co/UjPeIBqxmh","['Health', 'Wellbeing']"
103,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"⭐ New To Vaping?

🎯 Pop in Store and speak to our fantastic staff or contact one of our expert Customer Service tea… https://t.co/h0WWNv0ptY",[]
104,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,1,"⭐ New To Vaping?

🎯 Pop in Store and speak to our fantastic staff or contact one of our expert Customer Service tea… https://t.co/h0WWNv0ptY",[]
105,highfiveuphere,"💯 Join Free
💲 Get Paid
📈 Grow Your Twitter Following
👇👇👇 Details in the link below 👇👇👇",,428,183,1294,0,7 Tips to Controlling Your Urge to Smoke #healthyrrific #stopsmoking #quitsmoking https://t.co/ejaMtxlzsI,"['healthyrrific', 'stopsmoking', 'quitsmoking']"
106,Humber_HLP,,Yorkshire and The Humber,638,319,5753,0,"Want to quit smoking but worried about going it alone?

We're here to help with personalised support and free NRT.… https://t.co/WHKz2PBWPo",[]
107,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,0,"🚀 To all of our loyal Scottish customers - #WelcomeBack

#TotallyWicked #Vape #Vaping #Vapelife #StopSmoking… https://t.co/OE7ZIlHjts","['WelcomeBack', 'TotallyWicked', 'Vape', 'Vaping', 'Vapelife', 'StopSmoking']"
108,bediabetesaware,"Part of the Health Engagement Project, based at Voluntary Action Rotherham. Raising awareness of Type 2 Diabetes, risk factors, prevention and education courses",,836,259,1848,0,"The effects of stopping smoking are evident in the first 20 minutes. 20 Minutes after stopping smoking, your blood… https://t.co/nyyJ1OvZZm",[]
109,GetHealthyRoth,"A FREE healthy lifestyle scheme in Rotherham that helps people make healthy changes including quitting smoking and weight management.

01709 718720","Rotherham, England",2005,699,2770,1,"The effects of stopping smoking are evident in the first 20 minutes. 20 Minutes after stopping smoking, your blood… https://t.co/nyyJ1OvZZm",[]
110,EliveraU,"WorldWide Retail Company since 1988 #healthcare
#managedcare #healthcarereform #commerce #supplements #ecommerce #UK #USA #Australia #NewZealand #Norway #Sweden",United Kingdom London ,478,41,18068,0,"https://t.co/lqCVIFJZmO
#Tabex tablets N100, #stopSmoking, #nicorette, #UK, #USA and #worldwide, #quitSmoking,… https://t.co/YnCx3OLCTE","['Tabex', 'stopSmoking', 'nicorette', 'UK', 'USA', 'worldwide', 'quitSmoking']"
111,hardingjl10,MON& The Boys| We'll Be With You|The really is only one team...No really SCFC🔴⚪,"Stoke-on-Trent, England",540,172,2501,0,🚨 PAY DAY WEEK SALE Starts Monday 26th April 2021 - ⭐ Managers Special 🚀 Eleaf iSolo R Pod Kit Now £24.99 - RRP £29… https://t.co/vxQV7B935q,[]
112,medical_rh,"I provide #HealthcareVirtualAssistance and #MedicalAdministrativeSupport to Medical Entrepreneurs and Health Professionals 
#Medicalvirtualassistant #Nurse","Koronadal City, South Cotabato",227,71,52,0,"Once you begin to smoke, it is hard to stop it which will eventually lead to addiction.  The earlier you quit, the… https://t.co/DrOEm1cjIX",[]
113,DrLyssette,Thinking outside the box. Humanizing...tweets=me,,203,218,527,0,Cigarettes have at least 600 ingredients and when burned up to 70 may produce cancer creating chemicals.Butts are k… https://t.co/D2qEdorp0N,[]
114,Cskoyles,Solution-Focused Hypnotherapist. | Author of Quit Smoking & Be Happy | Level 4 Counselling student | Talk about quitting smoking on YouTube,England,68,1198,12667,0,"How to Avoid Smoking When Stressed, Angry, or Anxious - https://t.co/smxYRrsD2m

#AngerManagement #StressManagement… https://t.co/iHFGFkG7yZ","['AngerManagement', 'StressManagement']"
115,gingin21,,"Oak Bay, British Columbia",652,422,283510,0,"As you prepare for quit day, think of what's motivating you to make this change. Identifying your reasons and writi… https://t.co/dlfiw8cVLU",[]
116,ecigitesztek,"Active vaper who loves mods, RDAs and big clouds. Staring at muscle cars in his freetime and tries to satisfy his endless gadget obsession.","Budapest, Magyarország",97,2884,271918,0,"🛑There are various remedies on the market to quit #smoking, among the most famous we can mention #Nicotine gums, ni… https://t.co/Go68OhoW0z","['smoking', 'Nicotine']"
117,ShopTerpy,,,10,3,22,1,"🛑There are various remedies on the market to quit #smoking, among the most famous we can mention #Nicotine gums, ni… https://t.co/Go68OhoW0z","['smoking', 'Nicotine']"
118,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,🚨 PAY DAY WEEK SALE Starts Monday 26th April 2021 - ⭐ Managers Special 🚀 Eleaf iSolo R Pod Kit Now £24.99 - RRP £29… https://t.co/vxQV7B935q,[]
119,TW_NULVapeLtd,"NULVAPE, Official Reseller of Totally Wicked Products💨
Were also on:
Facebook: Totally Wicked Newcastle-under-Lyme NULVape
Instagram: twnewcastleunderlyme",Newcastle-under-Lyme,13,10,58,2,🚨 PAY DAY WEEK SALE Starts Monday 26th April 2021 - ⭐ Managers Special 🚀 Eleaf iSolo R Pod Kit Now £24.99 - RRP £29… https://t.co/vxQV7B935q,[]
120,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,🚨 PAY DAY WEEK SALE Starts Monday 26th April 2021 - ⭐ Managers Special 🚀 Eleaf iSolo R Pod Kit Now £24.99 - RRP £29… https://t.co/SPswqHI9FH,[]
121,fon_nde,"7th year👩🏽‍⚕
The greatest medicine is teaching people how not to need medicine--Prevention|
Volunteer- HERO 🇨🇲|
Music🎼, dance💃🏻, art🎨 rule|
God first😊","South west, Cameroon",97,195,199,0,"Or strawberry flavour. It's a trap. Shisha has tar, nicotine, tobacco, carbonmonoxide, and the same harmful substan… https://t.co/uCAJkBla0L",[]
122,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"☀️ Good Morning!

❤️ Hands up if your love for Red Label is strong!

#TotallyWicked #Vape #Vaping #Vapelife … https://t.co/dDvxHX1T7l","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife']"
123,NULVape_TW,"Totally Wicked - NULVape Ltd  Over 7 years experience in the market and the largest UK manufacturer and supplier of E-Cigs Inc. E-liquids in the UK.","Newcastle-under-Lyme, England",2,7,47,1,🚨 PAY DAY WEEK SALE Starts Monday 26th April 2021 - ⭐ Managers Special 🚀 Eleaf iSolo R Pod Kit Now £24.99 - RRP £29… https://t.co/SPswqHI9FH,[]
124,highfiveuphere,"💯 Join Free
💲 Get Paid
📈 Grow Your Twitter Following
👇👇👇 Details in the link below 👇👇👇",,428,183,1294,0,"Check out my latest video ""Breaking the Habit of Smoking""

Watch Now: https://t.co/Os78kBG5Jp

#healthyrrific… https://t.co/Im9WMuN3Zw",['healthyrrific']
125,JensonEcig,"E-VOlve with #JensonEcig. Premium e-liquid, vape devices and accessories. Available in over 800 stockists & online.
Push the Button, Make the Switch","London, United Kingdom",1538,1711,1007,0,"Make A Start
Grab a starter kit from https://t.co/Xut5lDe5g2 to #stopsmoking
Simple to use. Includes everything you… https://t.co/hsDvLyKtNf",['stopsmoking']
126,ecigitesztek,"Active vaper who loves mods, RDAs and big clouds. Staring at muscle cars in his freetime and tries to satisfy his endless gadget obsession.","Budapest, Magyarország",97,2884,271918,0,"☀️ Good Morning!

❤️ Hands up if your love for Red Label is strong!

#TotallyWicked #Vape #Vaping #Vapelife … https://t.co/dDvxHX1T7l","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife']"
127,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"☀️ Good Morning!

❤️ Hands up if your love for Red Label is strong!

#TotallyWicked #Vape #Vaping #Vapelife … https://t.co/dDvxHX1T7l","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife']"
128,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,3,"☀️ Good Morning!

❤️ Hands up if your love for Red Label is strong!

#TotallyWicked #Vape #Vaping #Vapelife … https://t.co/dDvxHX1T7l","['TotallyWicked', 'Vape', 'Vaping', 'Vapelife']"
129,SmokingHazards,It's time to stop smoking,,4953,739,7448,0,"The best way to #stopsmoking is to just stop - no ifs, ands or butts.",['stopsmoking']
130,washumom,#UniteBlue #Equality No Lists! #MakeTheWorldABetterPlace Windmill Cancer Survivor. #TrumpMustGoAway,Illinois,17244,16011,957584,0,"When I watch someone smoke a cigarette in a movie or tv show, it’s like watching a junkie shoot up. It’s repulsive… https://t.co/lskhPo6SWy",[]
131,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"⭐ If you're new to vaping or looking at getting started, our Customer Service team can guide you through, from sett… https://t.co/pJRAAnD3pV",[]
132,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"⭐ If you're new to vaping or looking at getting started, our Customer Service team can guide you through, from sett… https://t.co/pJRAAnD3pV",[]
133,TotallyWickedUK,Suppliers of premium #vape e-cigarettes and #vaping e-liquid made in England. A wide range of choice and support for new and experienced #vapers.,"Blackburn, England.",246,15975,21086,2,"⭐ If you're new to vaping or looking at getting started, our Customer Service team can guide you through, from sett… https://t.co/pJRAAnD3pV",[]
134,DavidRBradley,"10X Trainer&Coach: @GrantCardone, Host: Cardone Solutions Podcast, Founder: @RichMansGym, Author: How To #StopSmoking Without Killing Anyone, Pronoun: Maniac","Morro Bay, CA",2938,6335,81716,0,#StopSmoking with this no nonsense approach to finally kicking the habit before the habit leads you to kick the buc… https://t.co/IoJD94H3ca,['StopSmoking']
135,raghavanBM,IT Profession | சமூக ஆர்வலன்👨🏻‍🦽| Founder in NGO | BloodDonor - AB+ive🩸 | Career🎓& Health🩺Advisor | ©DYNS(Yoga🧘) Certified | YouTuber,Chennai,3087,1084,11031,0,#StopSmoking🚬 https://t.co/oNUyZFLdXp,['StopSmoking']
136,Anna_Saul1,I try and work with the positives,Norfolk UK,190,209,22805,0,"⭐ After a busy Saturday across our UK Stores, we're ready to go again tomorrow! #SuperSunday

#TotallyWicked #Vape… https://t.co/Prp2KGEo7N","['SuperSunday', 'TotallyWicked', 'Vape']"
